Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,country,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race_arab,race_asian,race_black,race_white,race_hispanic,race_nativeam,race_nativeau,race_other,nerdy,ASD
5,4,5,3,3,3,3,5,3,5,5,3,4,4,4,4,5,3,5,4,5,3,4,5,2,2,US,16,95,104,1,1,3,3,5,7,6,4,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,17,1366,768,1,6,1,2,1,5,,0,0,0,1,0,0,0,0,5,2
3,4,5,4,2,5,5,2,5,5,1,2,3,5,1,4,2,5,1,5,4,1,5,4,3,5,US,12,72,86,2,3,6,2,3,6,2,1,5,5,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,2,2,1,14,1366,768,1,6,1,2,1,4,,0,1,0,0,0,0,0,0,7,2
4,5,4,5,4,4,5,5,5,5,5,5,2,4,2,2,4,2,5,4,2,2,5,4,4,5,US,1177,83,149,2,2,6,2,7,2,7,1,6,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,4,3,2,1,31,1536,864,1,2,1,1,2,6,Social Work,0,0,0,1,0,0,0,0,6,2
5,5,5,2,3,2,4,4,4,4,2,5,5,4,5,3,4,2,5,4,3,3,4,4,3,5,US,3,182,219,5,6,5,5,5,6,5,5,2,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,1,2,1,37,360,640,1,7,1,1,3,2,Information technology ,0,0,0,1,0,0,0,0,7,2
3,5,3,4,2,3,5,4,5,4,1,4,3,4,4,1,4,5,2,4,1,2,5,5,1,4,US,2,64,110,3,6,5,3,7,7,3,5,5,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,22,1280,800,1,2,1,1,1,2,Biology,0,0,0,1,0,0,0,0,6,2
2,3,4,4,3,4,5,1,3,3,1,2,2,3,1,2,3,5,1,4,1,2,4,4,3,3,ES,9,103,144,4,6,1,5,5,3,2,6,3,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,3,2,2,29,1920,1080,1,2,1,2,2,2,computer science,0,0,0,0,1,0,0,0,6,2
4,1,4,4,5,5,5,1,4,5,1,2,5,4,1,3,3,5,1,4,1,5,5,5,3,4,CA,6,90,100,5,7,5,7,7,7,4,2,7,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,22,1366,768,1,8,1,2,1,2,Mathematics,0,1,0,0,0,0,0,0,6,2
3,4,5,4,2,2,4,5,4,3,3,4,2,3,3,5,4,5,5,4,1,1,1,4,2,2,US,2,81,70,3,5,3,6,5,7,7,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,17,1280,1024,1,1,1,2,1,1,game and interactive media design,0,0,0,0,0,1,0,0,5,2
4,5,4,5,4,5,5,1,5,4,5,5,3,5,2,2,2,5,4,5,5,3,5,5,5,5,US,6926,56,111,5,1,1,2,6,2,7,7,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,15,1366,768,1,1,2,2,1,2,,0,0,0,1,1,0,0,0,7,2
3,2,2,4,5,3,5,1,4,4,1,4,2,2,1,2,3,1,1,3,2,3,5,4,4,5,DK,3,216,660,6,3,7,4,6,5,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,2,40,1280,720,1,1,1,2,1,3,software Engineering,0,0,0,1,0,0,0,0,5,2
4,5,5,2,3,2,5,4,3,5,5,4,4,4,5,2,2,3,5,3,4,2,5,5,4,4,BR,29,209,227,5,1,7,1,6,6,5,5,7,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,2,0,1,2,19,360,640,1,4,1,1,1,2,Não,0,0,0,0,0,0,0,1,7,2
3,4,4,4,4,4,2,4,3,4,1,2,4,3,2,4,3,4,2,0,4,2,4,4,2,4,GB,4,42,74,2,4,5,5,5,5,3,4,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,37,1280,800,1,6,1,1,1,1,History,0,0,0,1,0,0,0,0,5,2
1,1,1,1,2,2,3,3,1,1,1,1,1,1,3,1,3,5,1,3,2,1,1,3,3,2,US,16,110,180,6,4,3,5,6,2,6,5,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,1,17,1366,768,1,4,1,2,1,3,nursing,0,0,0,0,1,0,0,0,4,2
3,5,2,3,3,3,4,1,4,4,3,4,2,3,4,1,3,5,2,2,2,2,3,4,2,4,US,16,150,179,6,5,7,1,5,4,6,2,5,3,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,2,1,2,17,1366,768,1,4,1,2,1,4,business administration,0,0,0,0,1,0,0,0,4,2
3,3,2,3,2,2,3,1,2,3,1,1,1,1,4,1,2,0,5,3,1,1,1,3,3,1,US,6,78,90,4,5,5,3,6,4,5,3,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,16,1366,768,2,4,1,2,1,2,,0,1,0,0,0,0,0,0,4,2
5,5,5,5,1,3,1,5,5,3,1,3,1,5,5,1,2,1,2,5,1,1,5,1,1,5,US,17,220,238,5,4,5,7,7,5,7,5,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,3,2,2,21,768,1024,1,7,1,1,1,5,Register Nurse,0,0,0,0,1,0,0,0,5,2
4,3,4,3,3,3,1,5,3,3,4,1,4,2,5,3,4,4,2,3,4,1,5,4,1,3,NONE,1,54,115,2,5,6,7,4,4,5,5,4,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,18,1440,900,1,7,3,1,1,4,theatre,0,0,0,1,0,0,0,0,5,2
4,5,4,2,4,2,5,3,3,5,5,5,3,5,2,5,4,4,4,3,1,1,3,3,2,4,US,17,93,134,2,5,7,4,5,6,4,3,7,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,52,1536,864,1,6,1,1,1,3,Music,0,0,0,1,0,0,0,0,3,2
5,4,4,4,2,4,4,4,4,5,5,3,2,3,2,4,2,2,4,4,4,2,2,4,4,4,US,387,111,191,3,2,3,7,5,6,7,5,2,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,2,2,1,20,375,667,1,1,2,1,1,3,Biology,0,0,0,1,0,0,0,0,5,2
5,5,4,2,4,3,5,5,4,4,1,5,5,4,4,2,4,4,1,5,3,2,4,5,4,3,RO,6,475,3408,2,6,2,5,7,6,2,2,5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,2,2,2,16,360,640,1,6,1,2,1,4,,0,0,0,1,0,0,0,0,7,2
1,3,3,1,2,2,5,2,3,2,2,5,2,1,4,2,4,2,1,4,1,1,1,4,1,4,SG,68,74,300,6,5,5,2,5,3,3,4,7,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,2,20,1280,720,1,7,1,2,1,2,Biomedical Science,0,1,0,0,1,0,0,0,5,2
4,4,4,2,4,4,5,4,4,4,1,4,5,3,1,4,2,3,1,2,4,5,5,4,2,5,US,16,281,471,2,2,3,3,4,5,6,2,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,15,1366,768,1,7,1,2,1,2,psychology,0,1,0,0,1,0,0,0,5,2
5,2,5,5,5,4,3,5,5,3,3,0,5,1,5,1,5,5,5,5,2,1,5,3,1,3,NONE,9,170,249,5,3,7,1,7,5,2,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,33,1360,768,1,12,1,2,1,1,,0,0,0,1,0,0,0,0,4,2
4,4,4,5,2,4,4,1,5,4,5,3,3,5,4,1,3,4,2,3,3,1,5,4,1,4,US,4,100,117,3,1,6,5,6,6,6,3,6,3,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,3,2,2,1,22,1920,1080,1,6,4,1,1,2,Communication Sciences and Disorders,0,0,0,1,0,0,0,0,6,2
4,4,5,3,4,2,5,2,4,4,1,4,4,4,2,3,4,4,1,3,3,2,4,5,3,4,US,16,102,162,2,1,5,4,6,6,5,4,5,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,2,1,38,1280,800,1,12,2,2,1,1,Psychology,0,0,0,1,0,0,0,0,6,2
5,4,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,5,5,1,1,5,2,5,5,US,5,117,201,7,7,7,1,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,18,1366,768,1,7,3,2,1,6,,0,0,0,1,0,0,0,0,7,2
5,5,4,5,5,4,5,5,5,5,5,4,5,4,3,5,4,2,4,5,1,2,4,4,3,5,GB,48,77,115,3,5,6,7,5,6,6,3,3,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,30,1366,768,1,2,1,1,1,4,sociology,0,0,0,1,0,0,0,0,6,2
4,4,5,4,4,3,5,3,4,4,4,4,3,4,3,2,3,3,3,4,2,3,2,4,2,4,US,23,102,209,3,4,2,5,6,5,4,6,5,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,2,3,1,1,24,1366,768,1,2,1,2,1,5,,0,1,0,0,0,0,0,0,6,2
5,5,5,5,4,5,5,5,4,4,4,5,4,4,1,4,4,4,4,4,4,3,4,5,4,5,AU,45,83,160,3,6,5,5,5,2,5,4,2,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,2,1,24,1440,900,1,2,1,2,1,2,Biomedical science,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,4,4,5,5,3,5,3,4,2,5,5,5,2,4,3,5,5,4,4,US,6,65,104,1,1,6,7,6,7,6,7,7,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,3,2,1,1,23,1366,768,1,8,2,1,1,2,Mechanical Engineering,0,1,0,0,0,0,0,0,7,2
4,5,4,3,4,4,5,4,5,4,5,5,4,4,4,5,5,4,5,4,1,4,4,4,5,5,BR,191,84,151,5,5,3,7,5,6,5,6,4,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,1,2,40,1920,1080,1,6,1,1,2,2,Electronic Engineering,0,0,0,1,1,0,0,0,6,2
2,4,4,2,1,2,4,3,2,3,3,3,1,4,4,3,2,3,5,3,1,2,2,5,2,2,US,6,149,196,6,4,5,5,6,5,7,3,7,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,19,375,667,1,7,1,2,1,2,Exercise and sports science ,0,0,0,1,0,0,0,0,5,2
1,4,4,2,2,3,4,4,4,2,4,2,2,2,4,4,3,4,4,3,1,1,4,3,4,2,GB,23,563,111,3,2,5,2,6,4,6,2,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,2,1,30,1920,1080,1,7,1,1,2,3,Mechanical Engineering,0,1,0,0,0,0,0,0,4,2
5,2,5,5,2,3,3,5,4,4,1,5,5,5,1,2,4,5,1,3,5,4,5,4,2,4,US,27,155,256,5,2,7,3,5,5,7,4,6,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,16,1366,768,1,5,1,2,1,12,,0,0,0,1,0,0,0,0,5,2
4,5,5,3,5,2,5,4,3,5,2,5,3,4,1,4,5,5,1,4,2,2,2,5,2,4,US,5,78,108,2,5,5,3,5,6,2,3,5,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,2,1,1,31,1920,1080,2,2,1,1,2,3,Applied Mathematics,0,0,0,1,0,0,0,0,5,2
4,2,1,5,2,2,4,1,3,5,3,2,1,3,1,1,2,2,3,2,1,5,3,4,1,3,NL,1,104,112,7,1,1,1,6,1,7,7,4,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,23,1920,1080,1,7,1,2,1,2,Psychology,0,0,0,1,0,0,0,0,2,2
4,5,5,2,3,3,4,4,4,4,2,3,3,4,4,1,3,4,2,4,3,3,3,4,3,3,NL,3,108,130,3,5,6,5,6,5,5,1,4,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,30,1680,1050,1,4,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
4,5,4,5,5,3,5,5,4,5,4,5,3,5,5,3,3,3,5,4,4,4,5,5,5,5,GB,27,114,294,5,6,1,1,7,5,5,7,7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,3,2,2,40,1280,800,1,4,1,2,2,2,Architecture Design Project,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,4,5,5,4,3,3,3,5,3,1,5,1,2,5,5,2,5,5,3,5,BR,60,172,170,5,4,2,7,7,3,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,2,16,360,640,1,1,1,1,1,0,,0,0,0,1,0,0,0,0,5,2
5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,US,8,99,211,2,7,7,3,7,7,1,6,7,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,2,1,1,1,16,414,736,2,2,1,2,1,3,,0,0,0,1,0,0,0,0,7,2
4,5,5,4,4,2,4,5,2,3,4,4,1,1,3,5,5,5,5,5,2,1,1,5,5,2,GB,1,66,105,2,5,4,6,6,7,5,6,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,3,1,1,22,1366,768,1,2,1,2,1,3,Business and Management,0,0,0,1,0,0,0,0,5,2
4,4,5,4,1,3,5,2,5,1,3,1,3,4,5,1,2,5,4,3,5,1,2,5,1,5,US,2,140,89,7,1,7,2,6,2,7,1,6,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,2,2,1,16,1440,900,1,7,1,2,1,3,,0,0,1,0,0,0,0,0,6,2
4,3,5,5,5,4,3,5,5,5,5,4,5,5,5,5,5,5,5,4,5,2,5,5,4,4,US,22,92,130,2,5,6,7,3,7,6,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,20,1366,768,1,7,2,2,1,1,Psychology,0,0,0,0,0,1,0,0,7,2
4,4,3,1,2,1,3,4,2,5,4,2,1,3,4,3,3,1,5,2,3,1,3,4,3,2,IT,861,65,76,5,7,4,7,6,6,7,7,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,2,20,1360,768,2,1,1,1,1,2,,0,0,0,1,0,0,0,0,6,2
2,4,4,4,2,4,3,1,2,4,2,2,2,4,1,3,4,5,5,4,1,2,2,2,4,2,US,2,70,104,2,5,6,2,3,6,3,3,5,5,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,1,18,1366,768,1,1,1,2,1,3,,0,0,0,1,0,0,0,0,4,2
5,5,5,5,5,2,5,5,4,5,3,4,5,4,1,5,5,1,4,4,1,2,1,5,3,5,FR,5,285,301,1,5,3,7,6,7,1,7,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,3,3,1,2,22,1366,768,2,1,5,2,1,2,english,0,0,0,1,0,0,0,0,3,2
3,3,1,2,2,2,1,2,5,4,1,1,2,2,4,2,2,4,5,2,2,1,4,5,1,3,US,2,478,142,5,4,5,2,6,5,5,3,6,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,4,3,2,1,36,1366,768,1,12,2,1,2,3,,0,0,0,0,0,0,0,1,4,2
2,3,4,1,5,3,4,5,5,5,4,5,5,2,4,3,5,4,2,4,2,4,5,5,2,4,CZ,16,106,152,1,6,5,2,3,7,6,2,6,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,17,1536,864,3,1,2,2,1,2,,0,0,0,1,0,0,0,0,6,2
4,2,5,4,5,4,2,4,4,3,1,3,5,5,1,3,4,2,5,5,5,3,5,4,2,4,US,36,124,184,4,3,6,7,5,6,7,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,27,1280,720,1,2,1,2,1,3,communication,0,1,0,0,0,0,0,0,6,2
2,5,5,2,1,3,5,4,2,4,1,5,5,2,4,4,4,5,2,4,1,2,3,4,4,4,US,7,159,158,1,6,6,6,5,7,7,5,3,5,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,2,3,2,1,43,1920,1080,1,7,1,2,3,1,,0,0,0,0,1,0,0,0,5,2
3,5,4,3,5,4,5,3,4,4,4,3,4,3,2,1,5,4,4,3,4,2,5,5,4,3,RU,2,102,159,5,2,5,2,5,5,4,2,5,2,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,3,1,2,22,375,667,1,1,1,2,1,2,Political Science,0,0,0,1,0,0,0,0,4,2
3,3,4,4,5,5,4,5,4,5,4,4,5,4,4,3,5,5,5,4,2,2,5,5,4,5,GB,48,74,74,2,5,5,5,6,7,4,5,4,3,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,20,1366,768,1,1,3,2,1,1,Medicine,0,1,0,0,0,0,0,0,5,2
4,4,4,5,5,4,4,4,4,4,3,4,4,4,2,5,4,2,4,5,3,3,1,5,3,4,US,8,112,152,2,3,4,5,3,6,5,5,5,3,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,1,23,360,640,3,12,4,1,1,2,,0,0,0,1,0,0,0,0,4,1
5,5,5,4,2,4,4,5,3,5,4,4,3,3,2,5,5,4,5,3,5,3,1,4,5,2,US,8,487,288,2,5,3,5,4,6,5,5,4,2,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,2,1,1,16,396,752,2,1,1,2,1,2,Music Songwriting and Producing,0,0,0,1,0,0,0,0,7,2
5,5,5,5,1,4,3,5,4,0,5,3,5,3,5,5,5,1,5,3,1,5,5,5,1,3,US,20,167,186,1,4,6,7,4,7,4,5,4,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,16,360,640,1,2,1,2,1,1,,0,0,0,1,0,0,0,0,7,2
5,5,5,3,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,CL,12,136,215,1,7,7,6,7,7,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,2,28,360,640,1,2,1,1,1,2,Biotechnology engineer,0,0,0,0,1,0,0,0,6,2
3,3,4,4,3,4,4,5,0,4,1,4,5,5,1,3,4,4,1,5,3,1,5,3,1,4,MY,33,100,128,3,4,6,5,5,5,6,5,3,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,2,2,2,20,1366,768,1,6,4,2,1,2,Physiotherapy,0,1,0,0,0,0,0,0,6,2
3,4,5,2,3,4,5,5,5,5,2,2,4,5,1,3,5,5,1,3,3,3,5,4,4,3,BH,23,168,392,3,5,6,6,5,5,7,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,3,2,2,14,360,640,1,10,1,2,1,2,,1,0,0,0,0,0,0,0,4,2
2,2,4,2,2,3,4,1,1,2,5,1,3,3,1,1,2,5,1,3,2,2,3,3,2,3,US,4,179,165,3,3,7,7,4,4,3,5,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,13,320,568,1,7,5,2,1,3,,0,0,0,1,0,1,0,0,4,2
5,4,5,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,2,5,5,5,5,5,4,5,GB,2,52,164,1,6,4,3,5,6,4,7,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,14,360,640,1,2,2,2,1,1,,0,0,0,1,0,0,0,0,5,2
5,5,5,4,4,5,5,5,5,5,1,5,5,5,1,5,5,5,4,5,1,3,5,5,3,5,GB,17,93,127,1,3,5,5,4,6,5,3,3,5,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,1,2,1,26,320,534,2,2,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
4,4,4,5,4,5,1,4,2,4,4,4,4,2,4,3,4,5,2,4,4,1,5,3,4,5,AU,301,182,158,1,5,5,3,5,4,2,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,17,1366,768,1,7,3,2,1,3,,0,0,0,1,0,0,0,0,5,2
2,1,4,4,4,4,2,3,2,3,1,3,2,2,1,3,4,4,1,1,2,2,2,2,1,4,US,2,53,99,2,3,5,6,3,7,5,3,4,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,768,1024,1,6,1,2,1,3,,0,0,0,1,0,0,0,0,3,2
4,1,5,4,5,2,4,2,4,5,4,1,1,5,1,2,5,5,5,4,1,2,1,4,2,2,US,4,146,126,3,6,3,6,7,6,6,5,5,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,2,2,1,23,1366,768,2,2,3,1,1,2,Journalism,0,0,0,1,0,0,0,0,6,2
2,4,4,4,5,2,4,1,4,4,5,2,4,1,2,5,5,5,5,2,5,1,2,5,2,5,AU,4,56,75,7,7,6,7,7,1,3,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,1280,800,1,4,2,2,1,1,,0,1,0,0,0,0,0,0,3,2
5,1,5,5,2,1,1,5,1,5,5,2,1,3,5,5,5,3,5,3,1,1,1,1,2,4,US,5,139,189,1,7,4,7,4,7,4,5,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,2,17,360,640,1,10,1,2,1,4,,0,1,0,0,0,0,0,0,5,2
5,5,5,5,5,5,1,5,5,5,1,1,5,5,5,5,5,3,1,5,5,1,5,5,1,1,AU,1,75,93,2,2,7,7,7,6,7,7,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,2,2,1,20,1440,900,1,2,2,2,1,2,English,0,1,0,1,0,0,0,0,7,2
4,5,4,3,5,3,5,5,4,3,3,4,5,3,3,2,4,4,5,3,1,2,5,3,4,4,US,512,95,89,5,5,5,5,6,6,6,4,4,6,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,1,1,33,1536,864,1,2,1,1,2,3,,0,0,0,1,0,0,0,0,6,2
4,5,2,5,3,3,5,1,5,4,3,3,3,5,4,3,3,5,5,4,5,1,3,5,4,4,US,7,103,259,6,4,6,6,6,6,6,1,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,34,412,732,1,2,1,2,2,3,"Art, focus on 3D computer graphics",0,0,0,1,0,0,0,0,6,2
5,2,5,2,3,2,4,5,4,5,5,4,5,4,4,5,5,4,5,3,2,4,4,5,4,4,US,1,96,130,1,6,5,7,4,7,2,5,6,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,2,17,1366,768,1,1,1,2,1,2,,0,0,0,0,1,0,0,0,5,2
5,2,4,5,5,5,5,2,5,5,2,5,5,5,1,1,5,5,4,5,3,4,5,5,5,5,NONE,25,145,185,4,6,6,7,7,5,3,2,3,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,2,2,16,800,1280,3,10,1,2,1,1,,0,1,0,0,0,0,0,0,7,2
4,5,4,5,5,5,5,5,5,5,5,5,4,2,5,4,5,5,5,4,5,5,5,5,5,5,FI,179,55,120,3,1,5,7,7,6,6,7,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,2,1,2,28,455,910,1,2,2,1,1,4,Fine arts,0,0,0,1,0,0,0,0,6,2
3,4,4,3,3,3,3,4,4,4,4,4,5,4,4,4,5,3,3,3,3,3,2,4,2,4,HN,47,89,81,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,33,1366,768,3,1,1,1,1,1,Mathematics,0,0,0,1,0,0,0,0,1,2
3,5,3,2,4,2,5,2,4,3,3,5,1,4,1,3,3,4,5,4,1,1,2,5,3,4,DE,3,128,348,3,6,6,1,6,4,3,2,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,2,29,1920,1080,1,4,1,1,1,2,engineering,0,0,0,1,0,0,0,0,4,2
5,4,5,5,4,5,4,1,4,5,3,3,5,2,1,3,5,4,4,3,5,1,5,5,4,5,CA,3,128,188,1,5,4,7,6,6,5,1,2,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,3,2,1,1,27,360,640,1,2,4,1,1,2,Computer science,0,0,0,1,0,0,0,0,6,1
1,5,5,1,1,1,5,1,1,2,1,4,1,5,1,4,1,5,4,4,1,2,5,4,1,5,US,619,69,107,5,2,6,6,6,6,6,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,22,1440,900,1,2,1,2,1,3,psychology,0,0,0,1,0,0,0,0,5,2
4,5,5,4,1,5,1,5,1,1,5,4,5,5,2,5,5,2,5,5,5,5,5,4,1,5,GB,46,167,190,5,6,5,7,5,6,6,5,1,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,21,1920,1080,2,2,2,1,1,2,University of Suffolk,0,0,0,1,0,0,0,0,6,2
4,3,5,4,3,5,3,4,3,4,2,3,3,3,3,3,3,4,2,3,4,2,5,4,2,4,US,2,82,93,3,2,3,7,5,6,6,5,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,23,1440,900,1,6,4,2,1,1,sociology,0,0,0,1,0,0,0,0,5,2
1,1,1,1,1,1,3,1,5,1,1,1,5,1,5,1,1,1,5,5,1,1,1,5,5,5,US,1,137,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,32,1366,768,1,7,5,2,3,3,,0,0,0,1,0,0,0,0,0,2
5,4,5,5,5,4,4,3,5,5,5,4,2,5,1,5,5,4,5,3,1,1,1,5,5,5,GB,3,90,74,1,1,1,7,6,7,7,7,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,20,1920,1080,1,1,2,2,1,2,,0,0,0,1,0,0,0,0,5,2
4,4,4,4,3,3,4,5,3,4,4,2,5,5,2,5,5,2,5,3,4,1,1,4,4,4,US,9,89,110,5,4,5,5,6,6,6,5,6,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,3,1,24,0,0,1,1,4,1,1,2,,0,0,1,0,0,0,0,0,4,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,US,72,84,217,1,1,7,1,6,7,4,1,7,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,23,360,640,1,9,5,1,1,2,German Studies,0,0,0,1,1,0,0,0,5,2
1,4,2,2,4,1,5,5,2,3,1,5,2,3,3,2,3,3,3,2,1,1,1,4,2,4,SA,4,230,352,6,3,6,6,6,5,7,5,7,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,18,414,736,1,10,1,2,1,5,Psychology ,1,0,0,0,0,0,0,0,4,2
